Navn;Stasjon;Tid(norsk normaltid);Snødybde;Nedbør (døgn);Middeltemperatur (døgn);Gjennomsnittlig skydekke (døgn);Høyeste middelvind (døgn)
Venabu;SN13420;06.06.2003;0;17,1;9,1;5;8,2
Venabu;SN13420;07.06.2003;0;0,4;10,9;2,7;5,7
Venabu;SN13420;08.06.2003;0;0;11,8;5;5,7
Venabu;SN13420;09.06.2003;0;1,2;8,8;7,3;7,7
Venabu;SN13420;10.06.2003;0;0,5;10;4,7;5,7
Venabu;SN13420;11.06.2003;0;0,8;9;7,7;3,6
Venabu;SN13420;12.06.2003;0;0,5;9;7,3;7,2
Venabu;SN13420;13.06.2003;0;10,7;7,1;5;7,7
Venabu;SN13420;14.06.2003;0;0,3;6,5;6,7;6,7
Venabu;SN13420;15.06.2003;0;0,1;6,6;7,3;6,2
Venabu;SN13420;16.06.2003;0;0;6,9;4,7;5,7
Venabu;SN13420;17.06.2003;0;0;8,9;6,3;5,1
Venabu;SN13420;18.06.2003;0;0;11,3;6;5,7
Venabu;SN13420;19.06.2003;0;1,6;8,5;7;7,2
Venabu;SN13420;20.06.2003;0;0,1;7,2;6;7,7
Venabu;SN13420;21.06.2003;0;2,7;7,8;7,3;8,2
Venabu;SN13420;22.06.2003;0;1,5;9,1;5,3;6,2
Venabu;SN13420;23.06.2003;0;4,9;8,3;7,7;4,6
Venabu;SN13420;24.06.2003;0;13,9;8,1;8;6,7
Venabu;SN13420;25.06.2003;0;9,5;9,1;6,7;8,2
Venabu;SN13420;26.06.2003;0;1,1;12,2;5;5,7
Venabu;SN13420;27.06.2003;0;0;15,1;5;5,7
Venabu;SN13420;28.06.2003;0;0,1;14,9;6,3;8,2
Venabu;SN13420;29.06.2003;0;1,4;11,8;6,3;7,2
Venabu;SN13420;30.06.2003;0;0,2;9,5;6,7;4,1
Venabu;SN13420;01.07.2003;0;0,1;9,5;8;6,2
Venabu;SN13420;02.07.2003;0;4,3;11,1;7,7;4,6
Venabu;SN13420;03.07.2003;0;5,1;14,3;6,7;8,7
Venabu;SN13420;04.07.2003;0;3,2;14,5;4,7;8,7
Venabu;SN13420;05.07.2003;0;5,4;13,1;3;7,7
Venabu;SN13420;06.07.2003;0;0,2;10,3;6;9,3
Venabu;SN13420;07.07.2003;0;0;11,8;7,3;4,6
Venabu;SN13420;08.07.2003;0;0,6;10,5;7;5,7
Venabu;SN13420;09.07.2003;0;7,6;9,9;5;6,7
Venabu;SN13420;10.07.2003;0;4;11,4;3;5,7
Venabu;SN13420;11.07.2003;0;0;11,2;6,3;4,6
Venabu;SN13420;12.07.2003;0;15,2;9,2;6,7;9,3
Venabu;SN13420;13.07.2003;0;0,7;13,4;1,3;7,2
Venabu;SN13420;14.07.2003;0;0;17,1;2;3,6
Venabu;SN13420;15.07.2003;0;0;18,4;1,7;4,1
Venabu;SN13420;16.07.2003;0;0;19,7;4;3,6
Venabu;SN13420;17.07.2003;0;0;19,2;4,7;3,6
Venabu;SN13420;18.07.2003;0;1,1;18,3;5;4,6
Venabu;SN13420;19.07.2003;0;1,2;16,2;6,3;4,1
Venabu;SN13420;20.07.2003;0;3,8;16,7;4,7;3,6
Venabu;SN13420;21.07.2003;0;0;14,2;7,7;4,6
Venabu;SN13420;22.07.2003;0;11,6;13,4;5,3;6,2
Venabu;SN13420;23.07.2003;0;0,4;11,5;3;5,1
Venabu;SN13420;24.07.2003;0;0,2;12,8;4;4,6
Venabu;SN13420;25.07.2003;0;0,1;11,3;8;4,1
Venabu;SN13420;26.07.2003;0;7,2;11,8;7,7;4,6
Venabu;SN13420;27.07.2003;0;2,9;11,4;7,7;5,1
Venabu;SN13420;28.07.2003;0;3,6;12,1;4,7;4,6
Venabu;SN13420;29.07.2003;0;0,2;12,8;3;3,6
Venabu;SN13420;30.07.2003;0;0;13,4;2;5,1
Venabu;SN13420;31.07.2003;0;0;14,6;4,7;5,1
Venabu;SN13420;01.08.2003;0;0;12,8;7;7,7
Venabu;SN13420;02.08.2003;0;0,2;12,9;6,3;6,7
Venabu;SN13420;03.08.2003;0;0;11,4;4;4,6
Venabu;SN13420;04.08.2003;0;0;11;3;6,7
Venabu;SN13420;05.08.2003;0;0;11,7;4,3;7,2
Venabu;SN13420;06.08.2003;0;0;12,8;5,3;4,1
Venabu;SN13420;07.08.2003;0;0,1;15;4,3;6,7
Venabu;SN13420;08.08.2003;0;0;14,1;5;5,1
Venabu;SN13420;09.08.2003;0;0;15,5;0,7;4,1
Venabu;SN13420;10.08.2003;0;0;17,7;3,3;3,1
Venabu;SN13420;11.08.2003;0;0,1;14,5;7,7;6,2
Venabu;SN13420;12.08.2003;0;5,9;13,8;6;6,7
Venabu;SN13420;13.08.2003;0;2,1;10,1;8;5,7
Venabu;SN13420;14.08.2003;0;42,2;8,3;7,7;11,3
Venabu;SN13420;15.08.2003;0;36,9;9,8;7,3;8,2
Venabu;SN13420;16.08.2003;0;3,3;9,8;7,3;7,2
Venabu;SN13420;17.08.2003;0;0,3;11,3;4,7;6,2
Venabu;SN13420;18.08.2003;0;0;11,6;5,3;4,1
Venabu;SN13420;19.08.2003;0;0,7;10,3;7;6,2
Venabu;SN13420;20.08.2003;0;10,2;9,2;6;5,1
Venabu;SN13420;21.08.2003;0;0,1;9,6;7;4,1
Venabu;SN13420;22.08.2003;0;4,7;10,6;7;4,6
Venabu;SN13420;23.08.2003;0;4,2;10;5,7;9,3
Venabu;SN13420;24.08.2003;0;0,7;10,4;1,7;10,3
Venabu;SN13420;25.08.2003;0;0;8,5;6,7;6,2
Venabu;SN13420;26.08.2003;0;3,8;5,7;7;7,7
Venabu;SN13420;27.08.2003;0;1,8;5,1;6,3;10,3
Venabu;SN13420;28.08.2003;0;0;5,8;6;7,7
Venabu;SN13420;29.08.2003;0;0,1;5,5;4,7;7,7
Venabu;SN13420;30.08.2003;0;0;5,3;4,7;8,2
Venabu;SN13420;31.08.2003;0;0;4,4;4,7;8,7
Venabu;SN13420;01.09.2003;0;0,1;3,2;2,3;5,1
Venabu;SN13420;02.09.2003;0;0;5,3;7,3;3,6
Venabu;SN13420;03.09.2003;0;0,2;8,4;6;6,7
Venabu;SN13420;04.09.2003;0;0;9,6;5,3;6,2
Venabu;SN13420;05.09.2003;0;0;9,8;1;4,6
Venabu;SN13420;06.09.2003;0;0;8,7;8;4,6
Venabu;SN13420;07.09.2003;0;0;8,3;8;5,7
Venabu;SN13420;08.09.2003;0;6,2;8,1;8;4,6
Venabu;SN13420;09.09.2003;0;2,3;8,2;7,7;4,1
Venabu;SN13420;10.09.2003;0;0,4;8,7;4;4,6
Venabu;SN13420;11.09.2003;0;0;6,1;7,3;2,6
Venabu;SN13420;12.09.2003;0;0;8;7,3;5,1
Venabu;SN13420;13.09.2003;0;0,9;7,3;3,3;5,1
Venabu;SN13420;14.09.2003;0;0;8,6;6,7;4,6
Venabu;SN13420;15.09.2003;0;0,1;8,7;6;5,1
Venabu;SN13420;16.09.2003;0;0,8;6;4,3;6,2
Venabu;SN13420;17.09.2003;0;0,2;4,4;7;4,6
Venabu;SN13420;18.09.2003;0;1,5;8,2;5;8,7
Venabu;SN13420;19.09.2003;0;0,8;4,6;7,7;9,8
Venabu;SN13420;20.09.2003;0;3,6;2,1;3,3;7,2
Venabu;SN13420;21.09.2003;0;5,7;5,9;7,3;4,1
Venabu;SN13420;22.09.2003;0;0;4,4;8;6,2
Venabu;SN13420;23.09.2003;4;23,3;0,5;6;9,8
Venabu;SN13420;24.09.2003;0;0,1;1,1;5,3;7,7
Venabu;SN13420;25.09.2003;0;0,3;4,3;6,3;7,2
Venabu;SN13420;26.09.2003;0;0;4,9;8;6,7
Venabu;SN13420;27.09.2003;0;10,8;1,1;2,3;11,3
Venabu;SN13420;28.09.2003;0;0;-0,6;1,3;6,7
Venabu;SN13420;29.09.2003;0;0;0,1;6,7;3,6
Venabu;SN13420;30.09.2003;0;0,3;2,2;8;3,6
Venabu;SN13420;01.10.2003;0;0,9;3,6;7;5,1
Venabu;SN13420;02.10.2003;0;2;2,7;4,3;4,1
Venabu;SN13420;03.10.2003;0;4,2;2,9;7,7;6,2
Venabu;SN13420;04.10.2003;0;1;1,1;3,7;4,6
Venabu;SN13420;05.10.2003;0;0;1,6;3,7;7,7
Venabu;SN13420;06.10.2003;0;0;-0,3;3,7;5,1
Venabu;SN13420;07.10.2003;0;0,3;0,7;6,7;4,1
Venabu;SN13420;08.10.2003;0;0,3;0;4,3;2,6
Venabu;SN13420;09.10.2003;0;0,2;1,5;5,3;5,7
Venabu;SN13420;10.10.2003;0;0;1;7;2,6
Venabu;SN13420;11.10.2003;0;0,4;2;5,7;8,7
Venabu;SN13420;12.10.2003;0;0,1;1,1;1;7,7
Venabu;SN13420;13.10.2003;0;0;-0,5;1,3;7,2
Venabu;SN13420;14.10.2003;0;0;0,6;3,7;4,1
Venabu;SN13420;15.10.2003;0;0;0,9;3;2,6
Venabu;SN13420;16.10.2003;0;0;-1,7;0,3;2,6
Venabu;SN13420;17.10.2003;0;0;-1,7;0,3;5,1
Venabu;SN13420;18.10.2003;0;0,1;-1,7;4;9,8
Venabu;SN13420;19.10.2003;0;0;-4;6,7;5,7
Venabu;SN13420;20.10.2003;0;0,1;-6,1;6,3;4,6
Venabu;SN13420;21.10.2003;1;0,9;-6,5;7,7;4,1
Venabu;SN13420;22.10.2003;1;0,3;-9,2;4,7;2,6
Venabu;SN13420;23.10.2003;1;0;-7,4;5,7;4,1
Venabu;SN13420;24.10.2003;1;0;-1,5;6,7;8,2
Venabu;SN13420;25.10.2003;0;0;-4,5;5;10,8
Venabu;SN13420;26.10.2003;0;0;-4,9;3;7,2
Venabu;SN13420;27.10.2003;4;4,6;-2,2;6,3;5,1
Venabu;SN13420;28.10.2003;2;0,1;2;5;5,7
Venabu;SN13420;29.10.2003;0;0,1;-2,1;7,3;3,1
Venabu;SN13420;30.10.2003;2;2,6;-2,3;8;3,6
Venabu;SN13420;31.10.2003;2;0,1;-4;8;2,6
Venabu;SN13420;01.11.2003;5;4,2;-2,2;8;3,1
Venabu;SN13420;02.11.2003;13;8;-2,7;8;2,6
Venabu;SN13420;03.11.2003;17;6,4;0,5;8;3,6
Venabu;SN13420;04.11.2003;15;0,1;-1,8;1;6,7
Venabu;SN13420;05.11.2003;14;0;-1,5;7,7;3,1
Venabu;SN13420;06.11.2003;10;1,2;1,5;8;5,1
Venabu;SN13420;07.11.2003;8;0;-1,8;0,7;2,1
Venabu;SN13420;08.11.2003;8;0;1,6;0;2,6
Venabu;SN13420;09.11.2003;8;0;-0,5;0,3;3,1
Venabu;SN13420;10.11.2003;8;0,1;-2,7;8;3,6
Venabu;SN13420;11.11.2003;9;0,4;-3,7;8;2,1
Venabu;SN13420;12.11.2003;9;0,4;-2,8;8;2,6
Venabu;SN13420;13.11.2003;9;0;-2,3;7,7;3,1
Venabu;SN13420;14.11.2003;10;0,5;-5,7;7,3;2,6
Venabu;SN13420;15.11.2003;10;0;-2,3;8;1
Venabu;SN13420;16.11.2003;11;1,4;-3,6;8;1
Venabu;SN13420;17.11.2003;11;0,6;-5,1;3,3;1
Venabu;SN13420;18.11.2003;11;0;-6,9;6,7;2,1
Venabu;SN13420;19.11.2003;16;4,6;-3;4,3;6,2
Venabu;SN13420;20.11.2003;16;0;-3,7;3;9,3
Venabu;SN13420;21.11.2003;16;0,3;-4,6;8;3,6
Venabu;SN13420;22.11.2003;17;0,9;-10,1;2,7;1,5
Venabu;SN13420;23.11.2003;17;0;-6,5;5,3;1,5
Venabu;SN13420;24.11.2003;19;2,8;-11,2;4;1
Venabu;SN13420;25.11.2003;19;0;-6,7;5,3;3,1
Venabu;SN13420;26.11.2003;23;4,3;-3,2;8;2,6
Venabu;SN13420;27.11.2003;30;7,2;-0,6;8;2,1
Venabu;SN13420;28.11.2003;31;5,1;-3,2;8;1
Venabu;SN13420;29.11.2003;31;0;-3;8;1
Venabu;SN13420;30.11.2003;34;4,4;-1,8;8;3,1
Venabu;SN13420;01.12.2003;41;13;-2,4;7,3;2,6
Venabu;SN13420;02.12.2003;41;0;-4,1;8;1,5
Venabu;SN13420;03.12.2003;41;0,2;-4,4;7,7;1
Venabu;SN13420;04.12.2003;41;0;-0,7;5;11,8
Venabu;SN13420;05.12.2003;41;1,1;-4,5;5,3;11,3
Venabu;SN13420;06.12.2003;35;4,6;-7,2;1,3;18
Venabu;SN13420;07.12.2003;35;0;0,5;5,7;11,8
Venabu;SN13420;08.12.2003;34;0;-0,7;6,3;9,8
Venabu;SN13420;09.12.2003;34;0;-5,6;6,7;3,6
Venabu;SN13420;10.12.2003;34;0;-2,6;8;5,1
Venabu;SN13420;11.12.2003;38;4,5;-5,5;4,7;6,2
Venabu;SN13420;12.12.2003;38;0,2;-9,8;3,7;6,7
Venabu;SN13420;13.12.2003;41;3,7;-6,3;8;4,6
Venabu;SN13420;14.12.2003;45;4;-5,6;5;10,8
Venabu;SN13420;15.12.2003;46;0,9;-6,4;5,3;12,9
Venabu;SN13420;16.12.2003;48;2,2;-9,6;4;9,8
Venabu;SN13420;17.12.2003;48;1,1;2,9;5,3;8,7
Venabu;SN13420;18.12.2003;40;0;1,3;6;5,7
Venabu;SN13420;19.12.2003;39;0;-1,7;2,7;8,7
Venabu;SN13420;20.12.2003;39;0;-7;3,3;10,8
Venabu;SN13420;21.12.2003;39;0;-9,7;5,3;16,5
Venabu;SN13420;22.12.2003;39;0;-12,5;1;16,5
Venabu;SN13420;23.12.2003;39;0;-11,9;3,3;4,1
Venabu;SN13420;24.12.2003;39;1,1;-5,5;6;3,6
Venabu;SN13420;25.12.2003;39;0,1;-4,7;5,7;4,1
Venabu;SN13420;26.12.2003;39;0,7;-7,4;5;3,1
Venabu;SN13420;27.12.2003;45;9,6;-2,5;7;5,7
Venabu;SN13420;28.12.2003;50;1,5;-9;3;6,7
Venabu;SN13420;29.12.2003;50;0;-14,5;0,7;3,6
Venabu;SN13420;30.12.2003;50;0;-13,7;0,3;4,1
Venabu;SN13420;31.12.2003;50;0;-12,1;0,7;4,6
Venabu;SN13420;01.01.2004;50;0;-13,7;8;2,1
Venabu;SN13420;02.01.2004;50;0,3;-14,6;7,3;1,5
Venabu;SN13420;03.01.2004;50;0,2;-12,8;8;0,5
Venabu;SN13420;04.01.2004;55;4,5;-10,2;4,3;0,5
Venabu;SN13420;05.01.2004;56;1,1;-12,8;5,7;2,1
Venabu;SN13420;06.01.2004;61;5,1;-8;8;4,1
Venabu;SN13420;07.01.2004;67;7,1;-9,4;6;3,1
Venabu;SN13420;08.01.2004;67;0;-10,3;7,7;1,5
Venabu;SN13420;09.01.2004;67;0,8;-6,2;8;1,5
Venabu;SN13420;10.01.2004;67;1,3;-7,4;8;1,5
Venabu;SN13420;11.01.2004;70;3,3;-6,2;8;1
Venabu;SN13420;12.01.2004;83;11,5;-5,6;8;3,6
Venabu;SN13420;13.01.2004;83;0;-5,1;8;1,5
Venabu;SN13420;14.01.2004;84;1,4;-5,1;8;0
Venabu;SN13420;15.01.2004;83;0,2;-13,9;2;0,5
Venabu;SN13420;16.01.2004;83;0;-14,5;1;0,5
Venabu;SN13420;17.01.2004;83;0;-11,9;1,3;7,7
Venabu;SN13420;18.01.2004;83;0;-11,5;6;5,7
Venabu;SN13420;19.01.2004;83;0,1;-8,2;6,3;8,7
Venabu;SN13420;20.01.2004;83;0,2;-12,7;7,7;4,6
Venabu;SN13420;21.01.2004;83;0,4;-18;2;2,1
Venabu;SN13420;22.01.2004;84;0,1;-14,9;5,3;1,5
Venabu;SN13420;23.01.2004;86;2,2;-10,3;8;1,5
Venabu;SN13420;24.01.2004;84;0,2;-4,6;8;3,1
Venabu;SN13420;25.01.2004;91;6,3;-6,8;8;2,6
Venabu;SN13420;26.01.2004;91;0,4;-9,6;8;0,5
Venabu;SN13420;27.01.2004;91;1,9;-12,6;3,7;1
Venabu;SN13420;28.01.2004;93;0,6;-12,9;7,7;1
Venabu;SN13420;29.01.2004;96;3;-10,3;8;1
Venabu;SN13420;30.01.2004;98;2,2;-10,3;8;2,1
Venabu;SN13420;31.01.2004;104;6,2;-10,4;7,7;1,5
Venabu;SN13420;01.02.2004;104;0;-10,1;2,3;4,6
Venabu;SN13420;02.02.2004;104;0,5;-8,7;8;4,6
Venabu;SN13420;03.02.2004;105;2,1;-4,2;8;3,1
Venabu;SN13420;04.02.2004;101;1;0,2;5,7;6,2
Venabu;SN13420;05.02.2004;95;0;-2,1;6,7;-
Venabu;SN13420;06.02.2004;90;0,2;-4,7;7,3;6,7
Venabu;SN13420;07.02.2004;92;1,6;-8;8;4,6
Venabu;SN13420;08.02.2004;96;4;-8,7;7;13,4
Venabu;SN13420;09.02.2004;96;0,2;-10,5;6,3;7,2
Venabu;SN13420;10.02.2004;96;0,2;-7,9;6,3;9,3
Venabu;SN13420;11.02.2004;97;2;-12,1;4;6,2
Venabu;SN13420;12.02.2004;101;4;0;2,7;12,9
Venabu;SN13420;13.02.2004;95;0;1,3;2,7;-
Venabu;SN13420;14.02.2004;93;0;-0,6;6;14,4
Venabu;SN13420;15.02.2004;92;0;1,4;5;8,7
Venabu;SN13420;16.02.2004;89;0;-4,5;5,3;2,6
Venabu;SN13420;17.02.2004;89;0,6;-2,4;4;-
Venabu;SN13420;18.02.2004;88;0;-4,6;3,7;11,3
Venabu;SN13420;19.02.2004;86;0;-4,6;2;2,6
Venabu;SN13420;20.02.2004;84;0;-4;0,3;4,1
Venabu;SN13420;21.02.2004;84;0;-8,4;6;2,6
Venabu;SN13420;22.02.2004;85;1,5;-8,2;4;14,9
Venabu;SN13420;23.02.2004;84;0;-8,7;5,3;10,8
Venabu;SN13420;24.02.2004;84;0,4;-6,7;5,3;6,2
Venabu;SN13420;25.02.2004;84;1,1;-6,8;6;7,7
Venabu;SN13420;26.02.2004;85;1,4;-7,9;6,7;6,7
Venabu;SN13420;27.02.2004;86;1,2;-12;4;5,1
Venabu;SN13420;28.02.2004;86;0,1;-14,7;2,7;3,1
Venabu;SN13420;29.02.2004;86;0;-10,3;7,3;3,6
Venabu;SN13420;01.03.2004;86;0;-0,3;5,7;9,3
Venabu;SN13420;02.03.2004;83;0;-4;3,3;13,9
Venabu;SN13420;03.03.2004;83;0;-11,2;1;6,2
Venabu;SN13420;04.03.2004;83;0;-13,3;2;3,1
Venabu;SN13420;05.03.2004;82;0;-12,1;2,3;1,5
Venabu;SN13420;06.03.2004;82;0;-5,5;5;4,6
Venabu;SN13420;07.03.2004;82;0;-3,3;2,7;6,7
Venabu;SN13420;08.03.2004;81;0;-3,6;6,7;7,7
Venabu;SN13420;09.03.2004;81;0;-7,2;3;3,1
Venabu;SN13420;10.03.2004;81;0;-2,7;8;3,1
Venabu;SN13420;11.03.2004;80;0;-4,7;3,3;3,6
Venabu;SN13420;12.03.2004;79;0;-8,9;5,3;3,6
Venabu;SN13420;13.03.2004;79;0,5;-8;7;5,1
Venabu;SN13420;14.03.2004;83;4,1;-4,4;8;4,6
Venabu;SN13420;15.03.2004;86;6,1;-0,9;6,3;8,2
Venabu;SN13420;16.03.2004;90;4,2;1;6;5,7
Venabu;SN13420;17.03.2004;89;1,6;2,1;5,7;8,2
Venabu;SN13420;18.03.2004;86;0;0,7;4;5,7
Venabu;SN13420;19.03.2004;87;2;-1,1;8;7,2
Venabu;SN13420;20.03.2004;89;2,6;-2;5,7;7,2
Venabu;SN13420;21.03.2004;89;0,5;-3,3;7;6,2
Venabu;SN13420;22.03.2004;89;0;-3,7;6;6,2
Venabu;SN13420;23.03.2004;89;0,5;-4,8;8;2,6
Venabu;SN13420;24.03.2004;95;6,1;-5,4;7;2,1
Venabu;SN13420;25.03.2004;95;0,4;-7,5;4;3,6
Venabu;SN13420;26.03.2004;95;0;-7,6;5;4,1
Venabu;SN13420;27.03.2004;95;0,1;-1,4;2,7;10,3
Venabu;SN13420;28.03.2004;93;0;-4,4;5,3;9,8
Venabu;SN13420;29.03.2004;92;0;-1,1;2;7,2
Venabu;SN13420;30.03.2004;90;0;1,4;2;6,2
Venabu;SN13420;31.03.2004;87;0;-0,1;2;3,6
Venabu;SN13420;01.04.2004;85;0;-0,5;6;4,1
Venabu;SN13420;02.04.2004;84;0;-4;0,7;4,6
Venabu;SN13420;03.04.2004;83;0;-5,3;3,7;5,1
Venabu;SN13420;04.04.2004;88;5,3;-1,7;8;5,7
Venabu;SN13420;05.04.2004;93;7;0;7,7;4,1
Venabu;SN13420;06.04.2004;92;0,8;-0,1;7,3;4,6
Venabu;SN13420;07.04.2004;90;0,1;-1,4;6;4,1
Venabu;SN13420;08.04.2004;88;0,1;-1,9;2,7;4,6
Venabu;SN13420;09.04.2004;86;0;-1,9;4,7;8,2
Venabu;SN13420;10.04.2004;86;0;-1,8;3,7;11,3
Venabu;SN13420;11.04.2004;85;0;-2,6;3,7;6,7
Venabu;SN13420;12.04.2004;85;0,1;-4;5,3;4,6
Venabu;SN13420;13.04.2004;84;0;0,2;4,7;5,1
Venabu;SN13420;14.04.2004;82;0;2,4;6,7;6,2
Venabu;SN13420;15.04.2004;79;0;4,2;5,7;4,6
Venabu;SN13420;16.04.2004;78;0;2;7;6,2
Venabu;SN13420;17.04.2004;70;0;3,4;7,7;5,7
Venabu;SN13420;18.04.2004;67;0,5;4,3;8;5,7
Venabu;SN13420;19.04.2004;63;0,1;3,4;8;4,6
Venabu;SN13420;20.04.2004;55;0;3,8;7,7;5,1
Venabu;SN13420;21.04.2004;48;2,6;2,9;6,7;5,1
Venabu;SN13420;22.04.2004;40;0,6;2,2;8;3,6
Venabu;SN13420;23.04.2004;38;0,3;2,7;6,7;4,1
Venabu;SN13420;24.04.2004;36;0;3,3;3,7;6,2
Venabu;SN13420;25.04.2004;32;1,8;2,9;8;3,6
Venabu;SN13420;26.04.2004;0;9,2;2,5;8;2,1
Venabu;SN13420;27.04.2004;0;2,2;2;8;3,1
Venabu;SN13420;28.04.2004;0;1;1,2;8;4,1
Venabu;SN13420;29.04.2004;0;0,6;4,4;4,3;4,1
Venabu;SN13420;30.04.2004;0;0;4,8;3,7;4,1
Venabu;SN13420;01.05.2004;0;0;6,3;1,3;5,1
Venabu;SN13420;02.05.2004;0;0;5,9;5,7;7,7
Venabu;SN13420;03.05.2004;0;0;4,9;7,7;6,7
Venabu;SN13420;04.05.2004;0;3,1;2,9;8;6,2
Venabu;SN13420;05.05.2004;0;12,6;6,7;7;7,2
Venabu;SN13420;06.05.2004;0;4;12,5;5,7;9,8
Venabu;SN13420;07.05.2004;0;1,1;11,2;6;9,3
Venabu;SN13420;08.05.2004;0;1,4;11,5;4,7;8,2
Venabu;SN13420;09.05.2004;0;0,1;10,3;4,7;6,2
Venabu;SN13420;10.05.2004;0;0;8,8;1,7;9,8
Venabu;SN13420;11.05.2004;0;0;1,5;5,7;9,8
Venabu;SN13420;12.05.2004;0;0;2;3,7;6,7
Venabu;SN13420;13.05.2004;0;0;2;7,3;6,2
Venabu;SN13420;14.05.2004;0;0;3,7;6,3;6,7
Venabu;SN13420;15.05.2004;0;1,3;3,5;5,3;7,2
Venabu;SN13420;16.05.2004;0;0,1;5,3;7,7;6,2
Venabu;SN13420;17.05.2004;0;0,8;8,3;6;7,7
Venabu;SN13420;18.05.2004;0;0;4,9;5,7;9,3
Venabu;SN13420;19.05.2004;0;1,6;2,8;5,3;10,3
Venabu;SN13420;20.05.2004;0;0,1;-0,1;3,7;8,7
Venabu;SN13420;21.05.2004;0;0,2;-1,4;6,7;9,8
Venabu;SN13420;22.05.2004;0;2;-0,1;4;10,8
Venabu;SN13420;23.05.2004;0;0,3;3,6;0,7;11,3
Venabu;SN13420;24.05.2004;0;0;5,4;5,3;7,7
Venabu;SN13420;25.05.2004;0;0;3,8;6,3;8,7
Venabu;SN13420;26.05.2004;0;0;6,2;3,7;8,7
Venabu;SN13420;27.05.2004;0;0;6,4;5,3;7,7
Venabu;SN13420;28.05.2004;0;1,6;7,1;3,3;6,2
Venabu;SN13420;29.05.2004;0;0;6,5;1;9,3
Venabu;SN13420;30.05.2004;0;0;6,4;0,7;9,3
Venabu;SN13420;31.05.2004;0;0;11;2;3,6
Venabu;SN13420;01.06.2004;0;0;12,3;3,3;5,1
Venabu;SN13420;02.06.2004;0;0;13,7;5,3;6,2
Venabu;SN13420;03.06.2004;0;0;13,6;4;5,1
Venabu;SN13420;04.06.2004;0;0;10,6;5;6,7
Venabu;SN13420;05.06.2004;0;0;8,1;7;7,7
Venabu;SN13420;06.06.2004;0;0;8,8;4,7;7,2
Venabu;SN13420;07.06.2004;0;0,1;8,4;7,7;8,7
Venabu;SN13420;08.06.2004;0;1,3;6,1;6,7;8,7
Venabu;SN13420;09.06.2004;0;1,7;9,3;4,3;5,7
Venabu;SN13420;10.06.2004;0;0,8;7,8;6,3;7,7
Venabu;SN13420;11.06.2004;0;6;9,7;5;5,1
Venabu;SN13420;12.06.2004;0;0;9,7;4;8,2
Venabu;SN13420;13.06.2004;0;0;9,7;4,7;8,2
Venabu;SN13420;14.06.2004;0;0,3;8,6;5,3;11,3
Venabu;SN13420;15.06.2004;0;0;5,3;6,3;9,8
Venabu;SN13420;16.06.2004;0;1,8;4,2;6,3;11,3
Venabu;SN13420;17.06.2004;0;0;6;4,7;6,7
Venabu;SN13420;18.06.2004;0;0,2;5,1;7,3;7,7
Venabu;SN13420;19.06.2004;0;9,7;5,4;7,7;5,7
Venabu;SN13420;20.06.2004;0;2,8;4,7;7,3;8,2
Venabu;SN13420;21.06.2004;0;1,3;4,7;8;5,1
Venabu;SN13420;22.06.2004;0;12,3;6,6;7,3;5,1
Venabu;SN13420;23.06.2004;0;9,2;9;6,3;4,6
Venabu;SN13420;24.06.2004;0;0;6,7;8;7,2
Venabu;SN13420;25.06.2004;0;4,6;8;8;4,1
Venabu;SN13420;26.06.2004;0;4,7;9,1;7;5,7
Venabu;SN13420;27.06.2004;0;0,9;11,6;6,3;7,2
Venabu;SN13420;28.06.2004;0;9,5;9,9;7;5,1
Venabu;SN13420;29.06.2004;0;22,1;7,7;7,7;6,7
Venabu;SN13420;30.06.2004;0;0,2;9,7;5,7;5,1
Venabu;SN13420;01.07.2004;0;1,4;9,6;7;4,6
Venabu;SN13420;02.07.2004;0;5,9;7,8;7,7;5,1
Venabu;SN13420;03.07.2004;0;5,4;7,6;6;4,6
Venabu;SN13420;04.07.2004;0;3,7;9,9;4,3;4,1
Venabu;SN13420;05.07.2004;0;0,3;8,5;7,3;8,7
Venabu;SN13420;06.07.2004;0;0,2;7,5;7,3;7,7
Venabu;SN13420;07.07.2004;0;1,6;7,5;3;5,7
Venabu;SN13420;08.07.2004;0;0;10;5;4,6
Venabu;SN13420;09.07.2004;0;0;11,6;5;5,7
Venabu;SN13420;10.07.2004;0;0;13,4;4;8,2
Venabu;SN13420;11.07.2004;0;0;12,5;7;7,7
Venabu;SN13420;12.07.2004;0;1,6;8,8;7,3;6,2
Venabu;SN13420;13.07.2004;0;0,5;6,1;6;8,2
Venabu;SN13420;14.07.2004;0;3,7;6,1;7,3;5,7
Venabu;SN13420;15.07.2004;0;7,4;8,1;6;5,1
Venabu;SN13420;16.07.2004;0;1;9,2;4,7;4,6
Venabu;SN13420;17.07.2004;0;0;10,3;6,3;4,1
Venabu;SN13420;18.07.2004;0;2,6;8,8;8;6,2
Venabu;SN13420;19.07.2004;0;10,2;11,7;5,7;4,6
Venabu;SN13420;20.07.2004;0;0;11;4;5,1
Venabu;SN13420;21.07.2004;0;0;12,2;1,7;4,1
Venabu;SN13420;22.07.2004;0;0;10,3;7,7;4,1
Venabu;SN13420;23.07.2004;0;4,6;12,1;8;3,6
Venabu;SN13420;24.07.2004;0;5,9;12,5;7,7;3,1
Venabu;SN13420;25.07.2004;0;23;8,8;6;6,2
